AF3_THETA,AF3_LOW_BETA,AF3_GAMMA,T7_ALPHA,T7_HIGH_BETA,Pz_THETA,Pz_LOW_BETA,Pz_GAMMA,T8_ALPHA,T8_HIGH_BETA,AF4_THETA,AF4_LOW_BETA,Label
4.120621,18.392263,21.955393,0.292234,0.470606,104.372357,0.240429,0.26465,3.657236,2.960674,5.307741,3.886084,4
4.564698,17.947149,19.181384,0.364963,0.542608,104.634822,0.220433,0.265002,3.628535,3.259933,5.503684,5.214703,4
5.122583,16.006407,16.142531,0.434954,0.627186,104.710529,0.229311,0.251287,3.637322,3.456653,5.896518,6.477645,4
5.690139,13.068539,13.393661,0.489148,0.711465,104.792526,0.258771,0.227798,3.750024,3.467656,6.149173,7.279132,4
6.183898,9.986416,11.210553,0.5233,0.780223,104.872239,0.30086,0.201541,3.891144,3.299724,6.106648,7.437231,4
6.442966,7.511837,9.609262,0.539706,0.816901,104.827961,0.343466,0.179167,3.971485,3.02977,5.697014,7.067978,4
6.429918,6.115248,8.485295,0.54185,0.811872,104.510485,0.375287,0.164742,3.974808,2.751238,5.003503,6.483886,4
6.204145,5.924356,7.630723,0.529936,0.778813,103.82992,0.389923,0.158768,3.972849,2.542997,4.222315,5.985989,4
5.857003,6.63674,6.876349,0.501211,0.746412,102.934202,0.387339,0.159184,4.125332,2.443843,3.532072,5.709978,4
5.421997,7.733163,6.197572,0.45599,0.736055,102.105961,0.375525,0.162442,4.561076,2.447328,3.022663,5.567733,4
4.900298,8.695557,5.673759,0.403629,0.757736,101.580745,0.354645,0.165367,5.254654,2.527237,2.677722,5.327285,4
4.252004,9.101617,5.320234,0.359352,0.805479,101.471347,0.32372,0.16706,6.051406,2.703929,2.452631,4.836631,4
3.500512,8.762933,5.071579,0.336292,0.855348,101.683155,0.284169,0.169004,6.72968,3.006089,2.303414,4.122216,4
2.921298,7.840963,4.840848,0.337226,0.877408,101.996789,0.240685,0.173429,7.023622,3.385057,2.3027,3.417837,4
3.428096,6.688779,4.601519,0.351276,0.854957,102.225457,0.202741,0.181645,6.761689,3.731534,2.713225,2.959971,4
6.10965,5.675719,4.476551,0.359704,0.795005,102.268975,0.180044,0.19299,5.982619,3.936378,3.804311,2.845383,4
11.336636,4.995977,4.759783,0.349565,0.719472,102.233538,0.173371,0.204901,4.909744,3.927557,5.573979,3.018272,4
18.357141,4.5767,5.764029,0.320773,0.648702,102.358092,0.177448,0.215288,3.897436,3.714856,7.547193,3.308849,4
25.016706,4.214055,7.639572,0.284353,0.587829,102.734589,0.187223,0.22372,3.368018,3.397406,9.134542,3.532567,4
29.850036,3.75997,10.274568,0.255456,0.536614,103.310144,0.198784,0.230908,3.648505,3.134589,9.898983,3.63337,4
31.935105,3.566701,13.353897,0.244686,0.499797,103.920651,0.2158,0.237934,4.837729,3.031368,9.673723,3.652079,4
30.926119,4.380872,16.451838,0.254532,0.489836,104.339622,0.244999,0.245362,6.685224,3.078719,8.59347,3.629242,4
28.227964,6.685552,19.205954,0.277733,0.523539,104.483793,0.287686,0.252268,8.608103,3.173568,7.097783,3.579462,4
23.91701,10.297373,21.375593,0.30299,0.604987,104.4404,0.337091,0.256706,9.890283,3.196079,5.670317,3.490769,4
20.436194,14.226563,22.789854,0.323136,0.717314,104.377409,0.381334,0.257316,10.038522,3.082026,4.616377,3.349786,4
16.888401,17.262077,23.29442,0.334546,0.830639,104.467781,0.407424,0.254811,9.037277,2.857958,4.020048,3.183386,4
13.92735,18.410487,22.753978,0.335118,0.922452,104.719413,0.405819,0.252325,7.281222,2.628734,3.716784,3.063853,4
11.239591,17.45623,21.271473,0.33464,0.980529,105.034614,0.380434,0.253279,5.370101,2.474111,3.532672,3.092761,4
8.565929,14.97382,19.264701,0.350174,1.004597,105.359378,0.344588,0.25919,3.856737,2.407529,3.396683,3.323193,4
6.806584,11.94053,17.375842,0.396058,1.005684,105.653974,0.308781,0.26912,2.970252,2.391342,3.396469,3.737589,4
5.91414,9.248099,16.156484,0.477004,0.99992,105.933068,0.285549,0.281626,2.572689,2.389758,3.491811,4.194352,4
5.454456,7.329147,15.732471,0.589937,0.999347,106.338727,0.280599,0.296402,2.396473,2.360956,3.500662,4.481542,4
5.195585,6.116406,15.789153,0.715359,1.007827,106.94294,0.292575,0.313631,2.244573,2.295617,3.338494,4.446032,4
5.007313,5.222498,15.756761,0.822031,1.01779,107.693475,0.31224,0.331445,2.090485,2.226243,2.995111,4.07325,4
4.714325,4.363015,15.148961,0.877084,1.020114,108.408922,0.327038,0.344824,2.006521,2.215343,2.552274,3.4993,4
4.464252,3.573835,13.833038,0.858697,1.012299,108.723355,0.328116,0.348265,2.08045,2.305289,2.078356,2.935511,4
3.921763,3.000565,12.076741,0.768601,0.993713,108.395884,0.320393,0.339946,2.361082,2.489774,1.654706,2.545309,4
3.653346,2.679343,10.392965,0.632293,0.963123,107.490404,0.31787,0.323871,2.809572,2.713311,1.474407,2.444184,4
4.294578,2.606577,9.236477,0.487277,0.915012,106.273093,0.32855,0.306863,3.33101,2.896527,2.593244,2.683668,4
7.427737,2.768207,8.821128,0.368934,0.846416,105.177672,0.355081,0.294378,3.827676,2.970897,6.484132,3.262634,4
13.465936,3.179356,9.193099,0.295103,0.759004,104.576439,0.391501,0.287543,4.222336,2.90276,13.920639,4.084323,4
22.068872,3.798416,10.381882,0.26413,0.659165,104.640731,0.420466,0.28316,4.435718,2.706276,24.214304,4.968652,4
30.941487,4.526647,12.450402,0.261659,0.551876,105.351069,0.425271,0.275938,4.420885,2.463709,35.089021,5.684823,4
37.708042,5.226369,15.349833,0.279285,0.450128,106.416044,0.397783,0.261897,4.201795,2.314756,43.306495,6.046427,4
40.044552,5.736044,18.766434,0.323598,0.37203,107.40731,0.34461,0.24214,3.826905,2.410785,46.210054,6.000972,4
37.224925,5.983196,22.12145,0.410384,0.340355,108.044103,0.282467,0.223313,3.353109,2.88033,42.759976,5.685404,4
30.648264,5.980776,24.711983,0.542539,0.370213,108.207141,0.230697,0.213843,2.834503,3.757952,34.237601,5.326272,4
22.315978,5.77756,25.94385,0.697844,0.4608,107.935771,0.199639,0.217962,2.30918,4.956001,23.534833,5.126558,4
15.231116,5.434164,25.536494,0.833666,0.599395,107.409209,0.186629,0.233449,1.825732,6.28429,13.834896,5.152856,4
512.172776,0.545678,1.001609,1.885842,3.493433,34.473192,0.241394,1.093662,6.768501,2.750823,526.934235,1.62002,1
509.291483,0.467749,0.950645,1.662835,3.619121,34.554039,0.291658,1.091541,6.159515,2.785777,524.063416,1.67677,1
506.770342,0.422501,0.882407,1.978528,3.686303,34.403492,0.356084,1.064556,5.559014,2.710631,525.342793,1.69294,1
505.659128,0.411166,0.82468,2.445641,3.717642,34.234225,0.390246,1.011168,5.149253,2.555439,529.43249,1.66922,1
506.389774,0.424362,0.794793,2.807549,3.722632,34.045961,0.373097,0.940267,5.035222,2.369131,533.594306,1.601017,1
507.895187,0.463389,0.791996,2.963583,3.728428,33.882764,0.350804,0.872475,5.110163,2.201038,535.150275,1.494278,1
508.078199,0.521136,0.801367,2.941038,3.764667,33.816536,0.345775,0.83376,5.172604,2.0823,532.501625,1.332191,1
505.400704,0.592329,0.805109,2.815059,3.873462,33.705389,0.321042,0.841508,5.051828,2.019499,526.313806,1.12228,1
499.823806,0.666764,0.796673,2.637489,4.096141,33.668013,0.282073,0.893168,4.733764,2.002733,519.207869,0.906657,1
493.026158,0.735587,0.782998,2.390416,4.41887,33.85199,0.280823,0.969876,4.417788,2.018708,513.950165,0.733545,1
487.839286,0.789887,0.775234,2.055247,4.746205,34.21545,0.302214,1.049393,4.232303,2.059507,512.470731,0.651876,1
486.60981,0.81097,0.780133,1.717458,4.934236,34.857781,0.299524,1.115047,4.193304,2.124523,514.943714,0.668185,1
490.237036,0.799907,0.799533,1.577227,4.859486,35.668643,0.286039,1.159469,4.250009,2.212199,519.70708,0.742432,1
497.742799,0.787767,0.830807,1.7524,4.471463,36.386585,0.279504,1.180275,4.307364,2.314764,524.650833,0.826674,1
506.174399,0.787246,0.869511,2.160065,3.817158,36.938223,0.280874,1.176102,4.3192,2.412088,527.706841,0.894849,1
512.224996,0.804624,0.909068,2.566727,3.049281,37.20083,0.282428,1.149407,4.307139,2.473468,527.432611,0.964688,1
513.466033,0.833039,0.940235,2.81501,2.349629,37.176485,0.30234,1.110748,4.327958,2.4712,523.627008,1.083935,1
509.517831,0.846717,0.956442,2.852598,1.848444,37.036863,0.359242,1.075467,4.446275,2.393975,517.510843,1.269847,1
502.28599,0.821317,0.959122,2.73281,1.598131,36.829088,0.422973,1.056408,4.679593,2.25869,511.690162,1.495501,1
494.609505,0.737048,0.960003,2.652047,1.566863,36.656337,0.454443,1.060367,4.96171,2.106445,508.887458,1.68827,1
489.205731,0.615171,0.972473,2.74273,1.665872,36.542456,0.446091,1.084591,5.202972,1.985458,510.308796,1.76972,1
487.935549,0.488684,1.002391,3.010911,1.78016,36.310735,0.404127,1.117182,5.374339,1.93131,515.432165,1.700414,1
491.011108,0.384586,1.046844,3.561436,1.859717,35.958187,0.331167,1.140595,5.542413,1.956524,522.164012,1.509204,1
496.681712,0.330629,1.107604,4.689319,1.980298,35.503281,0.235289,1.140895,5.775975,2.043569,527.17079,1.270131,1
501.582549,0.364446,1.194852,6.579935,2.306813,34.929105,0.14883,1.115346,6.072539,2.157247,527.400993,1.085845,1
502.120119,0.535551,1.313867,8.907638,2.963764,34.397251,0.103506,1.075129,6.386193,2.253298,521.646181,1.035407,1
496.698109,0.863165,1.456065,10.952206,3.91395,33.912449,0.092076,1.037542,6.663749,2.292994,511.399631,1.127035,1
486.540645,1.29484,1.595528,11.978482,4.935735,33.450725,0.107833,1.015253,6.872643,2.263974,500.35833,1.305005,1
475.095672,1.734472,1.694246,11.592125,5.705289,33.117915,0.160208,1.008475,7.044011,2.18482,492.120779,1.478697,1
466.962621,2.097837,1.714287,10.015166,5.9603,32.691105,0.242025,1.006678,7.150152,2.099891,488.77717,1.556147,1
465.593268,2.333393,1.634558,7.854751,5.62495,31.87274,0.315007,0.996059,6.992831,2.056754,490.594133,1.525339,1
471.846571,2.443605,1.462965,5.786225,4.833916,30.726076,0.351379,0.966558,6.481276,2.085339,496.239219,1.43548,1
484.048069,2.462451,1.236497,4.282719,3.870207,29.383034,0.362781,0.919078,5.704768,2.18852,503.916759,1.368513,1
498.221582,2.4067,1.007278,3.41124,3.017708,28.237329,0.351524,0.868298,4.849003,2.349423,512.009632,1.406166,1
510.101122,2.261347,0.819996,3.007275,2.440795,27.601568,0.315283,0.834523,4.194407,2.53006,519.376084,1.575307,1
517.021009,2.034304,0.695938,2.775428,2.141389,27.406515,0.284869,0.827763,3.876903,2.686804,525.719314,1.835508,1
518.532428,1.768766,0.635185,2.461228,2.026566,27.653507,0.273171,0.844967,3.864823,2.780313,531.285322,2.101518,1
516.177758,1.51783,0.634503,2.066721,2.004366,28.158579,0.282399,0.878558,4.083875,2.791946,535.991725,2.275011,1
511.958257,1.405621,0.795768,1.791015,2.056919,29.031183,0.445495,0.970012,4.683952,2.73445,539.286451,2.369792,1
506.008243,1.862898,1.827371,1.929423,2.216808,32.765369,1.458853,1.426661,7.476488,2.700304,539.378168,2.653399,1
495.045805,3.657888,4.892421,2.951799,2.500924,42.602929,4.436935,2.730976,15.998646,2.856646,531.809202,3.70326,1
473.614064,7.3045,10.701748,5.639991,2.873322,62.660354,9.953624,5.149668,32.860998,3.327581,510.718305,5.981253,1
437.593297,12.658932,18.725353,10.480718,3.259174,89.317132,17.343837,8.422779,56.650801,4.084138,472.220135,9.554292,1
385.527377,18.661287,27.078572,16.826212,3.602033,119.722347,24.74528,11.74042,81.203974,4.923811,415.374344,13.762547,1
319.991812,23.561612,33.203259,22.825701,3.892601,142.436675,29.905217,14.046863,97.904589,5.541443,343.512868,17.314149,1
247.790907,25.795463,35.014687,26.184861,4.162641,155.023666,30.936171,14.520221,100.257582,5.665401,264.413541,19.07656,1
177.262104,24.665254,31.916414,25.406599,4.445737,152.739418,27.4409,12.973176,87.447215,5.204012,187.199288,18.487938,1
117.893105,20.783942,25.086735,20.824861,4.776959,141.42246,20.805364,9.944306,64.645503,4.277611,122.330571,15.907759,1
73.245547,15.668666,16.896639,14.446455,5.166258,124.748476,13.306278,6.438226,40.192925,3.162868,73.889389,12.396586,1
44.324593,11.022317,9.786806,8.629918,5.611062,110.282074,6.972858,3.45124,21.27825,2.169347,43.090442,9.181958,1
26.889297,7.973923,5.200123,4.706997,6.077986,100.370917,2.985159,1.54719,10.642675,1.486754,25.02752,7.07469,1
17.250721,6.620745,3.154408,2.669438,6.509617,95.570715,1.298939,0.70495,6.778341,1.131335,15.509708,6.106994,1
12.401001,6.240646,2.633372,1.877399,6.849477,92.910559,0.913287,0.495275,6.153766,0.982371,11.020156,5.722349,1
11.415583,5.962852,2.515708,1.685417,7.003905,90.107194,0.836529,0.462941,5.939631,0.9096,10.689757,5.280871,1
12.693017,5.487415,2.353737,1.775142,6.89747,87.227404,0.769899,0.434539,5.603131,0.897619,12.834853,4.680873,1
15.340457,5.115381,2.152496,2.015003,6.535994,85.176427,0.729583,0.409218,5.460512,1.011851,16.490253,4.401395,1
18.100964,5.339554,1.956189,2.259493,5.973155,84.419537,0.750368,0.398838,5.716443,1.29894,20.14407,5.070294,1
20.043902,6.406028,1.79048,2.422925,5.323571,85.719886,0.847927,0.417074,6.285359,1.740559,22.654639,6.995195,1
20.411763,8.076531,1.666695,2.544094,4.721499,89.187201,0.987369,0.473532,6.813824,2.247898,23.061538,9.853688,1
19.053697,9.71181,1.588102,2.734878,4.294447,94.469471,1.120554,0.565736,6.92062,2.706212,21.219396,12.755908,1
16.580505,10.622715,1.563976,3.099203,4.098667,101.139643,1.177672,0.675625,6.470469,3.045039,17.922646,14.686808,1
13.717021,10.4571,1.610815,3.630799,4.116011,108.791002,1.128842,0.774338,5.605347,3.246043,14.201391,15.005044,1
11.427719,9.30241,1.71937,4.199955,4.301606,117.518885,0.994838,0.832742,4.60844,3.327312,11.373164,13.657881,1
10.129145,7.591644,1.849314,4.627649,4.58673,127.365177,0.823954,0.835537,3.756204,3.333944,10.011999,11.146411,1
9.802647,5.862399,1.940994,4.760392,4.878792,138.335562,0.689206,0.78893,3.204295,3.298078,10.097642,8.275672,1
9.936325,4.509585,1.932364,4.57933,5.094623,150.125106,0.625741,0.712742,3.010434,3.231258,10.926166,5.776727,1
10.043602,3.704826,1.805217,4.204439,5.186139,162.255587,0.629852,0.630439,3.16018,3.156156,11.746169,4.088903,1
9.769747,3.374914,1.593983,3.828,5.120247,174.135024,0.657241,0.559923,3.560777,3.093955,11.981386,3.246542,1
8.932509,3.322359,1.365239,3.551052,4.893011,185.257661,0.657789,0.507872,4.040013,3.053345,11.307987,3.028819,1
7.71319,3.429431,1.186303,3.352329,4.558536,195.354434,0.617659,0.471492,4.518249,3.035476,9.908058,3.234264,1
6.620282,3.65348,1.112668,3.153743,4.221212,204.391664,0.560116,0.44626,5.02992,2.994619,8.406703,3.743685,1
6.225983,3.900244,1.162362,2.900776,3.93971,212.249503,0.516164,0.430996,5.609074,2.859351,7.569917,4.364466,1
6.634705,4.079139,1.31792,2.611456,3.749026,218.376425,0.498252,0.428927,6.276378,2.606158,7.630577,4.884171,1
7.944475,4.103743,1.537404,2.298424,3.64769,222.007046,0.506042,0.44065,6.962936,2.288398,8.818589,5.125563,1
9.862176,3.93148,1.772344,1.991069,3.572873,222.755699,0.51528,0.459631,7.523157,2.015073,10.799898,5.007904,1
12.170195,3.582328,1.996371,1.725092,3.43368,221.163679,0.510646,0.475661,7.880319,1.888786,13.308662,4.594158,1
14.526156,3.105094,2.210535,1.58063,3.180256,218.5822,0.47818,0.479672,8.06509,1.933888,15.884837,3.9703,1
16.776047,2.577007,2.42289,1.647692,2.845428,216.692116,0.411118,0.467803,8.258312,2.0956,18.477515,3.258335,1
9.89687,2.307218,1.605584,1.77954,3.614792,230.345745,0.435194,0.381077,3.306981,2.138597,19.369692,2.832359,2
10.666948,2.37935,1.838549,1.859023,3.724296,229.858325,0.440484,0.3831,2.544346,1.772308,32.433678,3.002777,2
11.919506,2.557881,2.334168,2.071278,3.67418,230.220934,0.435346,0.394617,2.17331,1.464852,54.131618,3.323329,2
13.590522,2.744661,3.034778,2.316193,3.462509,230.929914,0.415803,0.414243,2.297674,1.274034,80.462511,3.670772,2
15.554916,2.932764,3.776314,2.529542,3.193178,231.442516,0.384266,0.440368,2.942523,1.232636,104.387539,4.062766,2
17.513759,3.187459,4.329333,2.693256,2.992356,231.521617,0.360116,0.470492,4.042986,1.322019,117.768097,4.5566,2
19.301087,3.522698,4.493676,2.835353,2.916406,231.293828,0.358467,0.502122,5.432191,1.488787,116.499798,5.115476,2
20.818974,3.876966,4.202748,2.995656,2.94541,230.977159,0.385328,0.532475,6.809959,1.677707,101.133115,5.594184,2
21.868546,4.11471,3.563887,3.195071,3.027856,230.721198,0.432965,0.558715,7.807922,1.839392,77.714048,5.786066,2
22.075306,4.105244,2.822242,3.446176,3.123854,230.672933,0.477346,0.578626,8.154698,1.924016,53.597762,5.548709,2
21.130226,3.81046,2.23121,3.763769,3.238192,231.063145,0.501995,0.589389,7.802002,1.918591,34.687509,4.90617,2
19.562551,3.302106,1.927578,4.111479,3.370034,232.291398,0.497744,0.587931,6.980607,1.897425,23.320537,4.024423,2
18.367862,2.719569,1.896566,4.422006,3.535533,234.736736,0.463802,0.572021,6.089593,1.983721,18.931094,3.153512,2
19.107457,2.327288,2.032253,4.629703,3.738963,238.0156,0.416031,0.544357,5.645271,2.281016,19.933943,2.673978,2
22.819388,2.581098,2.267145,4.70735,3.990834,240.653416,0.40009,0.516586,6.130601,2.868119,24.920071,3.105376,2
29.420859,3.875276,2.615164,4.661102,4.287571,240.958409,0.469423,0.50411,7.788984,3.791079,32.870256,4.796946,2
38.148786,6.215539,3.107627,4.482846,4.577061,238.154989,0.64311,0.517609,10.363568,5.003547,42.708513,7.624123,2
46.821528,9.096106,3.703505,4.160584,4.767876,232.793043,0.880013,0.557405,13.151412,6.332488,51.988732,10.898735,2
53.14513,11.652373,4.298876,3.71193,4.759019,226.388889,1.102725,0.612152,15.316395,7.521025,58.36213,13.609457,2
55.202921,13.078823,4.758908,3.17354,4.499107,220.772883,1.228156,0.665455,16.179288,8.285436,60.130322,14.902961,2
52.288076,12.935795,4.965482,2.57849,4.023416,217.234031,1.20323,0.70383,15.423285,8.405813,56.813026,14.399014,2
45.155033,11.356933,4.86754,1.954255,3.480166,215.925119,1.042886,0.722129,13.266332,7.864878,49.341202,12.373557,2
36.206769,8.923895,4.507268,1.376204,3.070683,216.085711,0.797309,0.722791,10.398736,6.837833,40.177752,9.55225,2
28.249739,6.53352,4.005117,0.946915,2.966002,216.68008,0.56068,0.71246,7.872679,5.631291,32.104095,6.92756,2
23.17393,4.934678,3.502744,0.807932,3.236268,217.328287,0.41281,0.696982,6.786832,4.561249,27.002393,5.271162,2
21.428592,4.421459,3.100211,1.004681,3.821084,218.642128,0.378593,0.677452,7.662994,3.836487,25.333129,4.825604,2
21.872596,4.831023,2.827493,1.44587,4.517722,221.637035,0.422587,0.65079,10.19651,3.50393,25.993886,5.332205,2
23.17904,5.675025,2.667232,1.984433,5.063276,226.601509,0.479302,0.613301,13.508125,3.485214,27.577485,6.230866,2
24.515083,6.54702,2.583978,2.458261,5.297926,232.452421,0.507259,0.565434,16.314068,3.628519,28.841874,7.085204,2
25.659916,7.269744,2.533671,2.747971,5.217279,237.319872,0.506605,0.51356,17.587478,3.827019,29.303153,7.712803,2
26.506245,7.716983,2.459842,2.789399,4.933977,239.700545,0.488438,0.46296,17.031666,4.013333,28.898865,8.012756,2
26.821049,7.865483,2.320646,2.588049,4.598515,239.056398,0.465202,0.415785,15.069196,4.13191,27.710152,8.008232,2
26.483675,7.780623,2.118089,2.237044,4.331099,236.066886,0.446154,0.373176,12.599848,4.124826,26.011284,7.787083,2
26.951782,7.572266,1.901229,1.856309,4.170383,232.445451,0.42582,0.33729,10.455817,3.956343,25.058444,7.434336,2
30.876209,7.353336,1.744806,1.556662,4.08735,230.096407,0.39535,0.312673,9.10294,3.63753,26.627171,7.000827,2
40.160296,7.200796,1.701568,1.381683,4.057497,230.10583,0.344084,0.303816,8.444741,3.235291,31.940758,6.517293,2
54.453229,7.175419,1.771947,1.353282,4.080846,232.517832,0.27981,0.311508,8.153896,2.861338,40.950753,6.074945,2
69.817115,7.263657,1.902359,1.478174,4.155384,236.479824,0.229265,0.333233,7.888315,2.606005,51.034149,5.762321,2
81.714339,7.353267,2.013386,1.740412,4.259303,240.65744,0.209815,0.364835,7.541092,2.494749,59.506735,5.603141,2
85.619145,7.279416,2.02772,2.063212,4.364385,243.663181,0.230011,0.402095,7.132221,2.48486,63.382572,5.532571,2
79.840088,6.882128,1.910611,2.318822,4.421161,244.524933,0.269752,0.439658,6.685434,2.500818,61.206687,5.384795,2
66.036044,6.122044,1.693357,2.409216,4.412376,243.291322,0.31071,0.4712,6.165921,2.487616,53.38882,5.03099,2
48.710305,5.138516,1.461458,2.291484,4.391365,241.159874,0.335248,0.491032,5.541529,2.431436,42.526086,4.480423,2
31.974899,4.163491,1.309221,1.990599,4.459085,239.739731,0.337743,0.495454,4.80705,2.338661,30.904015,3.853316,2
19.265416,3.400643,1.296573,1.6221,4.708089,239.958904,0.324547,0.484964,4.032559,2.216418,20.887494,3.314046,2
11.972901,2.977601,1.427753,1.317273,5.133589,241.615719,0.300709,0.464582,3.350146,2.078113,14.146151,3.025495,2
9.027989,2.904799,1.648066,1.163647,5.595001,243.694802,0.27433,0.441453,2.84946,1.937543,10.84436,3.05948,2
8.116437,3.050662,1.875037,1.17802,5.873502,244.944342,0.24884,0.422098,2.564564,1.819324,9.850651,3.318372,2
8.053371,3.224474,2.030005,1.306462,5.841452,244.55565,0.225317,0.409577,2.467618,1.756974,10.318764,3.625214,2
8.622127,3.297698,2.063233,1.486752,5.562876,242.313951,0.22282,0.403142,2.529236,1.782976,11.778875,3.859274,2
9.570575,3.272281,1.966271,1.715584,5.243873,238.789525,0.260857,0.400247,2.791775,1.908119,13.550781,4.014658,2
10.989033,3.275073,1.779242,2.01266,5.074627,235.142672,0.349573,0.399903,3.285873,2.102119,15.351933,4.174088,2
12.851349,3.442148,1.574844,2.367203,5.109498,232.28657,0.483333,0.405904,3.991533,2.296457,17.024271,4.424655,2
14.910073,3.783665,1.424929,2.728014,5.247679,230.493795,0.631087,0.423892,4.832843,2.409236,18.345132,4.750748,2
16.801098,4.181567,1.371693,3.028771,5.303087,229.341615,0.748197,0.454867,5.705911,2.39034,19.33497,5.03994,2
18.070673,4.469103,1.418894,3.20499,5.12524,228.355333,0.800255,0.492629,6.583699,2.239041,19.961402,5.149337,2
18.357919,4.495918,1.532739,3.208488,4.698462,227.611391,0.771823,0.528689,7.583567,1.994961,20.112983,4.96697,2
17.512026,4.233769,1.662564,3.04794,4.13351,227.594859,0.670668,0.557775,8.731356,1.719829,19.551902,4.507887,2
15.721883,3.807475,1.776688,2.782458,3.609329,228.64531,0.534725,0.580345,9.887798,1.475902,18.193804,3.921144,2
13.400659,3.370905,1.869951,2.488766,3.280645,230.587639,0.404256,0.599455,10.867794,1.315655,16.08271,3.384913,2
11.271489,3.01121,1.949211,2.254461,3.182109,232.894568,0.310799,0.61727,11.51903,1.280044,13.659231,2.996143,2
10.099492,2.758731,2.024042,2.171711,3.230338,234.914698,0.278398,0.632414,11.807222,1.37345,11.650247,2.782508,2
10.009459,2.618126,2.096462,2.269761,3.286336,236.143354,0.3078,0.640557,11.727335,1.542552,10.42045,2.74521,2
10.433113,2.601333,2.156436,2.482443,3.239144,236.386543,0.385444,0.636815,11.315822,1.710442,9.755008,2.891329,2
10.636549,2.747048,2.189311,2.678224,3.049652,235.766736,0.489211,0.617914,10.598722,1.817532,9.20666,3.251744,2
10.061886,3.124798,2.18705,2.721063,2.733465,234.872431,0.593963,0.58492,9.587534,1.866514,8.348536,3.840601,2
8.543765,3.713453,2.16208,2.529766,2.366076,234.462934,0.683012,0.543722,8.305191,1.916874,6.986809,4.580587,2
6.41756,4.416956,2.12913,2.122017,2.061544,235.059661,0.734005,0.503523,6.822469,2.030661,5.339557,5.34712,2
4.401444,5.125495,2.102781,1.619985,1.928629,236.791793,0.746954,0.470848,5.341512,2.223758,3.95674,6.033324,2
3.027091,5.779475,2.087273,1.193103,2.030203,239.401448,0.734414,0.450025,4.175832,2.453886,3.178769,6.626239,2
2.441586,6.372067,2.073815,0.957619,2.331385,242.199148,0.711229,0.443247,3.578883,2.633098,3.018733,7.175139,2
2.573394,6.897835,2.04146,0.937598,2.701342,244.150039,0.698992,0.452112,3.60608,2.667143,3.357311,7.698066,2
3.218092,7.269799,1.974636,1.078512,2.97518,244.441355,0.698589,0.475195,4.112421,2.523236,4.009774,8.086554,2
4.164219,7.372077,1.882684,1.274878,3.029762,242.948064,0.709067,0.507042,4.839151,2.277068,4.82343,8.167439,2
5.245818,7.147625,1.780216,1.429493,2.874453,240.221401,0.724034,0.538848,5.65399,2.08441,5.684071,7.827114,2
6.335693,6.647071,1.680931,1.498644,2.637768,237.12367,0.739487,0.562397,6.653043,2.077836,6.488111,7.113851,2
7.379062,6.053061,1.598247,1.508362,2.483707,234.31024,0.764556,0.574116,8.005771,2.295874,7.189355,6.260801,2
8.41961,5.582936,1.541054,1.512105,2.523393,232.006646,0.792093,0.575018,9.664643,2.670019,7.824037,5.548657,2
18.376401,9.302185,3.292111,3.482292,4.902533,228.919975,0.592246,0.716855,6.3479,6.74406,19.498511,9.071578,3
21.232289,11.515108,3.846039,3.70056,5.60644,229.4086,0.710419,0.76803,6.874474,7.722802,23.23462,11.079233,3
23.403055,12.723567,4.104613,3.779092,6.29309,232.309974,0.781368,0.813522,7.274836,8.083291,26.303334,12.28214,3
24.426884,12.727332,3.976638,3.737683,6.826149,237.447939,0.77674,0.839267,7.556807,7.842972,28.12774,12.47697,3
24.165564,11.850191,3.523458,3.648399,7.104481,243.819838,0.70998,0.842633,7.900379,7.256494,28.495226,11.913703,3
23.785492,10.688909,2.915176,3.597146,7.115847,249.865098,0.620214,0.83229,8.428802,6.700639,28.595327,11.079715,3
24.561842,9.735616,2.336657,3.661439,6.896941,253.864015,0.549858,0.819423,9.09634,6.464187,29.739218,10.362112,3
26.998363,9.120587,1.903873,3.892125,6.518588,254.682789,0.529382,0.809566,9.711547,6.587762,32.458589,9.841224,3
30.441322,8.676915,1.642625,4.280252,6.042275,252.422284,0.554574,0.798884,10.101629,6.858653,36.023793,9.367601,3
33.984643,8.094264,1.518004,4.72212,5.526495,248.560212,0.605513,0.776731,10.148603,6.968518,39.486183,8.70273,3
36.835963,7.134895,1.487912,5.056988,5.046148,245.157341,0.642967,0.735625,9.929538,6.719962,42.059681,7.704177,3
38.543448,5.923575,1.538891,5.128929,4.667868,243.883351,0.64647,0.679107,9.533806,6.169542,43.248352,6.52028,3
38.74113,4.756854,1.646586,4.858219,4.363731,245.330093,0.616121,0.618054,8.990907,5.478321,42.674075,5.394722,3
37.294446,3.857284,1.761086,4.285884,4.037245,248.85121,0.554849,0.563105,8.303376,4.799328,40.123503,4.483424,3
34.57989,3.218255,1.829635,3.582266,3.604015,253.056924,0.478714,0.52189,7.399363,4.228076,36.311947,3.745667,3
32.001112,2.729526,1.821493,2.996505,3.065821,256.452928,0.391328,0.497334,6.236321,3.774622,32.832188,3.091732,3
30.404129,2.299761,1.747479,2.723309,2.51565,258.276645,0.305988,0.48618,4.925828,3.422704,30.784133,2.469071,3
30.124597,1.930758,1.652856,2.804964,2.088759,258.886931,0.233353,0.481657,3.73263,3.14401,30.533364,1.911141,3
